number,Plant_ID,Flower_ID,Date_collected,Date_plated,Replicate,Nectar_cm,Nectar_mm,Nectar_vol,Stigma_closed,Fcfu1,Fcfu2,Fcfu3,Fcfu4,Fcfu5,Fcfu6,F_nontarget,Fcfu_avg,FCFU_total,FCFU_ul,log(FCFU+1),Bcfu1,Bcfu2,Bcfu3,Bcfu4,Bcfu5,Bcfu6,Bcfu_avg,BCFU_total,BCFUul,log(BCFU+1),,,,,,,,,,
885,SA3,885,7/14/15,7/15/15,5,1.5,15,1.81598063,Yes,230,38,,,,,,134,243.3414044,1353.358201,3.131733542,9,9,,,,,9,18,3000.540054,3.477344143,,,,,,,,,,
886,SA3,886,7/14/15,7/15/15,6,1.2,12,1.452784504,Yes,109,9,2,0,,,,30,43.58353511,296.4465676,2.473408962,53,4,,,,,28.5,57,11620.61206,4.065266374,,,,,,,,,,
887,SA3,887,7/14/15,7/15/15,7,0.4,4,0.484261501,Yes,76,,,,,,,76,36.80387409,706.7891136,2.849903879,4,2,,,,,3,6,3453.645365,3.538403472,,,,,,,,,,
888,SA3,888,7/14/15,7/15/15,8,0.9,9,1.089588378,Yes,8,2,1,0,,,,2.75,2.996368039,26.57439522,1.440505996,10,1,,,,,5.5,11,2924.092409,3.466139591,,,,,,,,,,
889,SA4,889,7/14/15,7/15/15,1,0.2,2,0.242130751,Yes,1,,,,,,,1,0.242130751,9.154432883,1.006655673,1,1,,,,,1,2,2266.426643,3.355533245,,,,,,,,,,
890,SA4,890,7/14/15,7/15/15,2,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,1133.213321,3.054694744,,,,,,,,,,
891,SA4,891,7/14/15,7/15/15,3,1.1,11,1.331719128,Yes,0,,,,,,,0,0,0,0,20,6,,,,,13,26,5739.955814,3.758984204,,,,,,,,,,
892,SA4,892,7/14/15,7/15/15,4,2.2,22,2.663438257,Yes,548,152,0,,,,,233.3333333,621.4689266,2475.356713,3.393813204,644,,,,,,644,644,76883.72474,4.885840064,,,,,,,,,,
893,SA4,893,7/14/15,7/15/15,5,0.4,4,0.484261501,Yes,5,,,,,,,5,2.421307506,46.49928379,1.676687061,2,,,,,,2,2,1151.215122,3.061533571,,,,,,,,,,
894,SA4,894,7/14/15,7/15/15,6,0.3,3,0.363196126,Yes,432,99,0,,,,,177,64.28571429,1633.204633,3.213306437,58,,,,,,58,58,44165.61656,4.645094131,,,,,,,,,,
895,SA4,895,7/14/15,7/15/15,7,3.3,33,3.995157385,Yes,4,4,3,,,,,3.666666667,14.64891041,41.83117742,1.631760013,2,2,1,,,,1.666666667,5,427.9518861,2.632408582,,,,,,,,,,
896,SA4,896,7/14/15,7/15/15,8,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
897,SA5,897,7/14/15,7/15/15,1,0.4,4,0.484261501,Yes,45,11,0,,,,1,18.66666667,9.039548023,173.5973261,2.242037588,68,4,3,1,,,19,76,43746.17462,4.64095001,,,,,,,,,,
898,SA5,898,7/14/15,7/15/15,2,0.4,4,0.484261501,Yes,0,3,,,,,,1.5,0.726392252,13.94978514,1.174634951,5,,,,,,5,5,2878.037804,3.459247368,,,,,,,,,,
899,SA5,899,7/14/15,7/15/15,3,0.6,6,0.726392252,Yes,0,4,,,,,,2,1.452784504,18.89056126,1.298647038,47,1,,,,,24,48,18707.47075,4.272038289,,,,,,,,,,
900,SA5,900,7/14/15,7/15/15,4,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,7,,,,,,7,7,3248.60486,3.511830556,,,,,,,,,,
901,SA5,901,7/14/15,7/15/15,5,0.7,7,0.847457627,Yes,0,35,,,,,,17.5,14.83050847,166.56487,2.224182974,1056,,,,,,1056,1056,355485.1485,5.550822683,,,,,,,,,,
902,SA5,902,7/14/15,7/15/15,6,1.2,12,1.452784504,Yes,0,4,,,,,,2,2.905569007,19.76310451,1.31729229,140,,,,,,140,140,28541.85419,4.455497399,,,,,,,,,,
903,SA5,903,7/14/15,7/15/15,7,1.1,11,1.331719128,Yes,0,12,1,,,,1,4.333333333,5.770782889,42.50497471,1.638538921,380,,,,,,380,380,83891.66189,4.923723975,,,,,,,,,,
904,SA5,904,7/14/15,7/15/15,8,0.5,5,0.605326877,Yes,0,14,,,,,,7,4.237288136,65.60798086,1.823526269,122,38,,,,,80,160,74253.82538,4.870724681,,,,,,,,,,
905,SA6,905,7/14/15,7/15/15,1,0.2,2,0.242130751,Yes,0,16,,,,,,8,1.937046005,73.23546307,1.870611422,2,1,,,,,1.5,3,3399.639964,3.531560654,,,,,,,,,,
906,SA6,906,7/14/15,7/15/15,2,0.8,8,0.968523002,Yes,0,1,,,,,,0.5,0.484261501,4.795352253,0.763079838,36,1,,,,,18.5,37,10981.77318,4.040712014,,,,,,,,,,
907,SA6,907,7/14/15,7/15/15,3,1.5,15,1.81598063,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,1666966.697,6.221927184,,,,,,,,,,
908,SA6,908,7/14/15,7/15/15,4,0.6,6,0.726392252,Yes,19,,,,,,,19,13.80145278,179.460332,2.256381752,23,,,,,,23,23,8963.9964,3.952550119,,,,,,,,,,
909,SA6,909,7/14/15,7/15/15,5,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,6745.274527,3.82906401,,,,,,,,,,
910,SA6,910,7/14/15,7/15/15,6,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
911,SA6,911,7/14/15,7/15/15,7,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,12,3,,,,,7.5,15,8634.113411,3.936268046,,,,,,,,,,
912,SA6,912,7/14/15,7/15/15,8,0.5,5,0.605326877,Yes,0,11,,,,,,5.5,3.329297821,51.54912782,1.720565512,1031,,,,,,1031,1031,478473.0873,5.679858423,,,,,,,,,,
913,SA7,913,7/14/15,7/15/15,1,1.5,15,1.81598063,Yes,0,732,,,,,,366,664.6489104,3696.485832,3.567906519,736,,,,,,736,736,122688.7489,5.088808278,,,,,,,,,,
914,SA7,914,7/14/15,7/15/15,2,1.9,19,2.300242131,Yes,0,,,,,,,0,0,0,0,2,1,,,,,1.5,3,406.1774599,2.609783729,,,,,,,,,,
915,SA7,915,7/14/15,7/15/15,3,2.4,24,2.905569007,Yes,0,1,,,,,,0.5,1.452784504,5.37704775,0.804619669,10000,,,,,,10000,10000,1109360.936,6.04507326,,,,,,,,,,
916,SA7,916,7/14/15,7/15/15,4,2.3,23,2.784503632,Yes,0,,,,,,,0,0,0,0,33,14,,,,,23.5,47,5403.905608,3.732788114,,,,,,,,,,
917,SA7,917,7/14/15,7/15/15,5,1.7,17,2.05811138,Yes,0,9,,,,,,4.5,9.261501211,46.10300373,1.673048603,64,1,,,,,32.5,65,9698.205115,3.986736144,,,,,,,,,,
918,SA7,918,7/14/15,7/15/15,6,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,6,2,,,,,4,8,4604.860486,3.663310779,,,,,,,,,,
919,SA7,919,7/14/15,7/15/15,7,1.1,11,1.331719128,Yes,1,,,,,,,1,1.331719128,9.808840317,1.033779101,0,,,,,,0,0,0,0,,,,,,,,,,
920,SA7,920,7/14/15,7/15/15,8,1.7,17,2.05811138,Yes,0,1,,,,,,0.5,1.02905569,5.12255597,0.786932764,10,9,,,,,9.5,19,2834.859957,3.45268478,,,,,,,,,,
921,SA8,921,7/14/15,7/15/15,1,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
922,SA8,922,7/14/15,7/15/15,2,1.2,12,1.452784504,Yes,0,6,,,,,,3,4.358353511,29.64465676,1.486354761,36,16,9,,,,20.33333333,61,12436.09361,4.094718903,,,,,,,,,,
923,SA8,923,7/14/15,7/15/15,3,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
924,SA8,924,7/14/15,7/15/15,4,1.8,18,2.179176755,Yes,0,,,,,,4,0,0,0,0,61,1,,,,,31,62,8798.679868,3.944466873,,,,,,,,,,
925,SA8,925,7/14/15,7/15/15,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,2284.428443,3.358967628,,,,,,,,,,
926,SA8,926,7/14/15,7/15/15,6,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,928.1728173,2.968096496,,,,,,,,,,
927,SA8,927,7/14/15,7/15/15,7,0.01,0.1,0.012106538,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
928,SA8,928,7/14/15,7/15/15,8,0.4,4,0.484261501,Yes,30,,,,,,,30,14.52784504,278.9957027,2.447151366,5,1,,,,,3,6,3453.645365,3.538403472,,,,,,,,,,
929,SA9,929,7/14/15,7/15/15,1,0.4,4,0.484261501,No,0,1,,,,,,0.5,0.242130751,4.649928379,0.752042943,11,10,,,,,10.5,21,12087.75878,4.082381712,,,,,,,,,,
930,SA9,930,7/14/15,7/15/15,2,0.1,1,0.121065375,Yes,3,,,,,,,3,0.363196126,27.24516284,1.450944083,51,2,,,,,26.5,53,119166.5167,5.076157889,,,,,,,,,,
931,SA9,931,7/14/15,7/15/15,3,0.1,1,0.121065375,Yes,9,,,,,,,9,1.089588378,81.73548852,1.917691836,1,,,,,,1,1,2248.424842,3.352071487,,,,,,,,,,
932,SA9,932,7/14/15,7/15/15,4,0.3,3,0.363196126,Yes,14,,,,,,,14,5.084745763,129.1800275,2.114544359,5,,,,,,5,5,3807.380738,3.58074036,,,,,,,,,,
933,SA9,933,7/14/15,7/15/15,5,0.8,8,0.968523002,Yes,1,,,,,,,1,0.968523002,9.590704506,1.024924851,0,,,,,,0,0,0,0,,,,,,,,,,
934,SA9,934,7/14/15,7/15/15,6,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
935,SA9,935,7/14/15,7/15/15,7,0.6,6,0.726392252,Yes,4,,,,,,,4,2.905569007,37.78112253,1.588620376,1,,,,,,1,1,389.7389739,2.591886732,,,,,,,,,,
936,SA9,936,7/14/15,7/15/15,8,0.1,1,0.121065375,Yes,1,,,,,,,1,0.121065375,9.081720946,1.003534672,0,,,,,,0,0,0,0,,,,,,,,,,
937,SA10,937,7/14/15,7/15/15,1,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
938,SA10,938,7/14/15,7/15/15,2,0.9,9,1.089588378,Yes,6,5,4,,,,,5,5.447941889,48.31708222,1.692997374,784,,,,,,784,784,208408.0408,5.318916555,,,,,,,,,,
939,SA10,939,7/14/15,7/15/15,3,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
940,SA10,940,7/14/15,7/15/15,4,0.3,3,0.363196126,Yes,0,79,,,,,,39.5,14.34624697,364.4722204,2.562854372,56,,,,,,56,56,42642.66427,4.629854515,,,,,,,,,,
941,SA10,941,7/14/15,7/15/15,5,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
942,SA10,942,7/14/15,7/15/15,6,1.1,11,1.331719128,Yes,0,63,19,,,,,27.33333333,36.40032284,268.108302,2.429927096,202,,,,,,202,202,44595.04132,4.649296309,,,,,,,,,,
943,SA10,943,7/14/15,7/15/15,7,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,3399.639964,3.531560654,,,,,,,,,,
944,SA10,944,7/14/15,7/15/15,8,2.5,25,3.026634383,Yes,0,49,,,,,,24.5,74.15254237,265.2567822,2.425300679,1792,,,,,,1792,1792,192135.9496,5.283610891,,,,,,,,,,
945,SA11,945,7/14/15,7/15/15,1,1.3,13,1.573849879,Yes,2,1,,,,,,1.5,2.360774818,14.93139629,1.202253841,14,1,,,,,7.5,15,2843.592052,3.454019992,,,,,,,,,,
946,SA11,946,7/14/15,7/15/15,2,0.4,4,0.484261501,Yes,0,18,14,,,,,10.66666667,5.165456013,99.19847208,2.000861099,0,,,,,,0,0,0,0,,,,,,,,,,
947,SA11,947,7/14/15,7/15/15,3,1.7,17,2.05811138,Yes,17,,,,,,,17,34.98789346,174.166903,2.243452052,5,3,,,,,4,8,1193.625245,3.077231688,,,,,,,,,,
948,SA11,948,7/14/15,7/15/15,4,0.7,7,0.847457627,Yes,90,21,,,,,,55.5,47.03389831,528.2485876,2.723659708,106,35,,,,,70.5,141,47465.34653,4.676385806,,,,,,,,,,
949,SA11,949,7/14/15,7/15/15,5,1.8,18,2.179176755,Yes,0,752,,,,,,376,819.37046,3879.501778,3.588887887,908,104,48,,,,353.3333333,1060,150429.0429,5.177334579,,,,,,,,,,
950,SA11,950,7/14/15,7/15/15,6,0.6,6,0.726392252,Yes,2,,,,,,,2,1.452784504,18.89056126,1.298647038,9,,,,,,9,9,3507.650765,3.545140143,,,,,,,,,,
951,SA11,951,7/14/15,7/15/15,7,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,23,,,,,,23,23,4360.174479,3.639603462,,,,,,,,,,
952,SA11,952,7/14/15,7/15/15,8,0.9,9,1.089588378,Yes,16,,,,,,,16,17.43341404,154.6146631,2.192050517,11,1,,,,,6,12,3189.918992,3.503915779,,,,,,,,,,
953,SA12,953,7/14/15,7/15/15,1,1.2,12,1.452784504,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
954,SA12,954,7/14/15,7/15/15,2,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
955,SA12,955,7/14/15,7/15/15,3,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
956,SA12,956,7/14/15,7/15/15,4,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,3,,,,,,3,3,2284.428443,3.358967628,,,,,,,,,,
957,SA12,957,7/14/15,7/15/15,5,1.4,14,1.694915254,Yes,74,1,,,,,,37.5,63.55932203,376.0116048,2.576354718,58,12,,,,,35,70,12412.24122,4.093885195,,,,,,,,,,
958,SA12,958,7/14/15,7/15/15,6,0.4,4,0.484261501,Yes,3,,,,,,,3,1.452784504,27.89957027,1.460891385,2,,,,,,2,2,1151.215122,3.061533571,,,,,,,,,,
959,SA12,959,7/14/15,7/15/15,7,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
960,SA12,960,7/14/15,7/15/15,8,0.5,5,0.605326877,Yes,1,,,,,,,1,0.605326877,9.372568695,1.01588632,0,,,,,,0,0,0,0,,,,,,,,,,
961,BS1,961,7/15/15,,1,0.05,0.5,0.060532688,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
962,BS1,962,7/15/15,,2,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
963,BS1,963,7/15/15,,3,0.8,8,0.968523002,Yes,10,,,,,,,10,9.685230024,95.90704506,1.986355351,6,,,,,,6,6,1780.828083,3.250865799,,,,,,,,,,
964,BS1,964,7/15/15,,4,0.5,5,0.605326877,Yes,11,,,,,,,11,6.658595642,103.0982556,2.017443452,27,,,,,,27,27,12530.33303,4.097997272,,,,,,,,,,
965,BS1,965,7/15/15,,5,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,5,,,,,,5,5,2878.037804,3.459247368,,,,,,,,,,
966,BS1,966,7/15/15,,6,0.1,1,0.121065375,Yes,0,,,,,,2,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
967,BS1,967,7/15/15,,7,0.4,4,0.484261501,Yes,8,,,,,,,8,3.87409201,74.39885406,1.877364745,2,,,,,,2,2,1151.215122,3.061533571,,,,,,,,,,
968,BS1,968,7/15/15,,8,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
969,BS2,969,7/15/15,,1,1.3,13,1.573849879,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,379.1456069,2.579949976,,,,,,,,,,
970,BS2,970,7/15/15,,2,2,20,2.421307506,Yes,0,,,,,,,0,0,0,0,5224,,,,,,5224,5224,676627.9028,5.830350545,,,,,,,,,,
971,BS2,971,7/15/15,,3,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,4640864.086,6.666598943,,,,,,,,,,
972,BS2,972,7/15/15,,4,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,4640864.086,6.666598943,,,,,,,,,,
973,BS2,973,7/15/15,,5,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
974,BS2,974,7/15/15,,6,0.1,1,0.121065375,Yes,2,,,,,,,2,0.242130751,18.16344189,1.282473514,194,,,,,,194,194,436194.4194,5.639681101,,,,,,,,,,
975,BS2,975,7/15/15,,7,0.2,2,0.242130751,Yes,13,,,,,,,13,3.147699758,119.0076275,2.07920885,9,,,,,,9,9,10198.91989,4.008596761,,,,,,,,,,
976,BS2,976,7/15/15,,8,0.2,2,0.242130751,Yes,1,,,,,,,1,0.242130751,9.154432883,1.006655673,0,,,,,,0,0,0,0,,,,,,,,,,
977,BS3,977,7/15/15,,1,0.6,6,0.726392252,Yes,0,,,,,,1,0,0,0,0,10000,4,,,,,5002,10004,3898948.695,6.590947632,,,,,,,,,,
978,BS3,978,7/15/15,,2,0.4,4,0.484261501,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
979,BS3,979,7/15/15,,3,0.2,2,0.242130751,Yes,33,,,,,,,33,7.99031477,302.0962851,2.481580614,6,,,,,,6,6,6799.279928,3.83252679,,,,,,,,,,
980,BS3,980,7/15/15,,4,0.8,8,0.968523002,Yes,275,,,,,,,275,266.3438257,2637.443739,3.421347838,580,13,,,,,296.5,593,176005.1755,5.245527906,,,,,,,,,,
981,BS3,981,7/15/15,,5,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
982,BS3,982,7/15/15,,6,1.9,19,2.300242131,Yes,0,,,,,,,0,0,0,0,60,2,,,,,31,62,8394.33417,3.924037988,,,,,,,,,,
983,BS3,983,7/15/15,,7,0.1,1,0.121065375,Yes,13,,,,,,,13,1.573849879,118.0623723,2.075774532,4,,,,,,4,4,8993.69937,3.953986652,,,,,,,,,,
984,BS3,984,7/15/15,,8,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
985,BS4,985,7/15/15,,1,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,137,,,,,,137,137,33023.0423,4.518830232,,,,,,,,,,
986,BS4,986,7/15/15,,2,2.3,23,2.784503632,Yes,0,,,,,,,0,0,0,0,4,1,,,,,2.5,5,574.8835753,2.760334692,,,,,,,,,,
987,BS4,987,7/15/15,,3,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,761.4761476,2.882226262,,,,,,,,,,
988,BS4,988,7/15/15,,4,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,17,,,,,,17,17,5722.772277,3.757682347,,,,,,,,,,
989,BS4,989,7/15/15,,5,1.7,17,2.05811138,Yes,0,,,,,,,0,0,0,0,2,1,,,,,1.5,3,447.6094668,2.651868434,,,,,,,,,,
990,BS4,990,7/15/15,,6,0.8,8,0.968523002,Yes,8,,,,,,,8,7.748184019,76.72563605,1.890564285,4,2,,,,,3,6,1780.828083,3.250865799,,,,,,,,,,
991,BS4,991,7/15/15,,7,1.1,11,1.331719128,Yes,2,,,,,,,2,2.663438257,19.61768063,1.314239808,11,6,,,,,8.5,17,3753.048032,3.574499825,,,,,,,,,,
992,BS4,992,7/15/15,,8,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
993,BS5,993,7/15/15,,1,1.9,19,2.300242131,Yes,0,,,,,,,0,0,0,0,6,3,,,,,4.5,9,1218.53238,3.086193336,,,,,,,,,,
994,BS5,994,7/15/15,,2,3.8,38,4.600484262,Yes,3,,,,,,,3,13.80145278,35.31618786,1.560100254,9,1,,,,,5,10,766.971434,2.885345066,,,,,,,,,,
995,BS5,995,7/15/15,,3,1.3,13,1.573849879,Yes,1,,,,,,,1,1.573849879,9.954264192,1.039583211,0,,,,,,0,0,0,0,,,,,,,,,,
996,BS5,996,7/15/15,,4,0.4,4,0.484261501,Yes,6,,,,,,,6,2.905569007,55.79914054,1.754341764,1,1,,,,,1,2,1151.215122,3.061533571,,,,,,,,,,
997,BS5,997,7/15/15,,5,0.7,7,0.847457627,Yes,0,28,,,,,,14,11.86440678,133.251896,2.127920428,244,,,,,,244,244,82138.61386,4.914552657,,,,,,,,,,
998,BS5,998,7/15/15,,6,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,1,5,,,,,3,6,6799.279928,3.83252679,,,,,,,,,,
999,BS5,999,7/15/15,,7,1.7,17,2.05811138,Yes,0,4,,,,,,2,4.11622276,20.49022388,1.33224094,1,5,,,,,3,6,895.2189337,2.952414115,,,,,,,,,,
1000,BS5,1000,7/15/15,,8,3.3,33,3.995157385,Yes,0,2,,,,,,1,3.995157385,11.40850293,1.093719388,15,1,,,,,8,16,1369.446036,3.136861939,,,,,,,,,,
1001,BS6,1001,7/15/15,,1,0.6,6,0.726392252,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1002,BS6,1002,7/15/15,,2,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1003,BS6,1003,7/15/15,,3,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1004,BS6,1004,7/15/15,,4,1,10,1.210653753,Yes,43,,,,,,,43,52.05811138,418.6535203,2.622890871,0,,,,,,0,0,0,0,,,,,,,,,,
1005,BS6,1005,7/15/15,,5,0.1,1,0.121065375,Yes,59,,,,,,,59,7.142857143,535.8215358,2.72982993,13,,,,,,13,13,29229.52295,4.465836585,,,,,,,,,,
1006,BS6,1006,7/15/15,,6,2.2,22,2.663438257,Yes,0,,,,,,,0,0,0,0,252,7,,,,,129.5,259,30920.62843,4.490262357,,,,,,,,,,
1007,BS6,1007,7/15/15,,7,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,2248.424842,3.352071487,,,,,,,,,,
1008,BS6,1008,7/15/15,,8,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1009,BS7,1009,7/15/15,,1,0.3,3,0.363196126,Yes,0,,,,,,,0,0,0,0,5000,60,,,,,2530,5060,3853069.307,6.585806934,,,,,,,,,,
1010,BS7,1010,7/15/15,,2,1.2,12,1.452784504,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1011,BS7,1011,7/15/15,,3,0.7,7,0.847457627,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1012,BS7,1012,7/15/15,,4,0.9,9,1.089588378,Yes,4,,,,,,,4,4.358353511,38.65366577,1.598283342,113,,,,,,113,113,30038.40384,4.477691309,,,,,,,,,,
1013,BS7,1013,7/15/15,,5,2.4,24,2.905569007,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1014,BS7,1014,7/15/15,,6,1.5,15,1.81598063,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1015,BS7,1015,7/15/15,,7,0.1,1,0.121065375,Yes,2,,,,,,,2,0.242130751,18.16344189,1.282473514,0,,,,,,0,0,0,0,,,,,,,,,,
1016,BS7,1016,7/15/15,,8,1.7,17,2.05811138,Yes,5,,,,,,,5,10.2905569,51.2255597,1.717883103,22,1,,,,,11.5,23,3431.672579,3.535632381,,,,,,,,,,
1017,BS8,1017,7/15/15,,1,0.2,2,0.242130751,Yes,0,,,,,,,0,0,0,0,30,4,,,,,17,34,38529.25293,4.58580186,,,,,,,,,,
1018,BS8,1018,7/15/15,,2,2,20,2.421307506,Yes,2,,,,,,1,2,4.842615012,20.9264955,1.340969224,2000,1,,,,,1000.5,2001,259175.4275,5.413595499,,,,,,,,,,
1019,BS8,1019,7/15/15,,3,2.7,27,3.268765133,Yes,2,,,,,,,2,6.537530266,21.94446262,1.360677891,1,,,,,,1,1,100.610061,2.006936712,,,,,,,,,,
1020,BS8,1020,7/15/15,,4,0.1,1,0.121065375,Yes,0,,,,,,,0,0,0,0,11,6,,,,,8.5,17,38223.22232,4.582338658,,,,,,,,,,
1021,BS8,1021,7/15/15,,5,0.4,4,0.484261501,Yes,3,,,,,,,3,1.452784504,27.89957027,1.460891385,40,7,4,,,,17,51,29355.9856,4.46771146,,,,,,,,,,
1022,BS8,1022,7/15/15,,6,1.4,14,1.694915254,Yes,0,,,,,,,0,0,0,0,70,10,,,,,40,80,14185.41854,4.151872769,,,,,,,,,,
1023,BS8,1023,7/15/15,,7,0.7,7,0.847457627,Yes,2,,,,,,,2,1.694915254,19.03598514,1.301810701,0,,,,,,0,0,0,0,,,,,,,,,,
1024,BS8,1024,7/15/15,,8,1.2,12,1.452784504,Yes,41,,,,,,,41,59.56416465,405.1436424,2.608679659,0,,,,,,0,0,0,0,,,,,,,,,,
1025,BS9,1025,7/15/15,,1,5,50,6.053268765,Yes,0,,,,,,,0,0,0,0,10000,,,,,,10000,10000,626102.6103,5.796646208,,,,,,,,,,
1026,BS9,1026,7/15/15,,2,3.2,32,3.87409201,Yes,0,,,,,,,0,0,0,0,350,133,,,,,241.5,483,42360.31728,4.626969457,,,,,,,,,,
1027,BS9,1027,7/15/15,,3,2.1,21,2.542372881,Yes,0,,,,,,,0,0,0,0,14,7,,,,,10.5,21,2608.460846,3.416550785,,,,,,,,,,
1028,BS9,1028,7/15/15,,4,0.9,9,1.089588378,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1029,BS9,1029,7/15/15,,5,5,50,6.053268765,Yes,0,,,,,,,0,0,0,0,0,,,,,,0,0,0,0,,,,,,,,,,
1030,BS9,1030,7/15/15,,6,2.8,28,3.389830508,Yes,0,13,,,,,,6.5,22.03389831,71.79213111,1.862084434,0,,,,,,0,0,0,0,,,,,,,,,,
1031,BS9,1031,7/15/15,,7,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,19,1,,,,,10,20,9281.728173,3.967675633,,,,,,,,,,
1032,BS9,1032,7/15/15,,8,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,2,,,,,,2,2,482.0882088,2.684026437,,,,,,,,,,
1033,BS10,1033,7/15/15,,1,0.5,5,0.605326877,Yes,0,,,,,,,0,0,0,0,1,,,,,,1,1,464.0864086,2.667533648,,,,,,,,,,
1034,BS10,1034,7/15/15,,2,1,10,1.210653753,Yes,0,,,,,,,0,0,0,0,6,6,,,,,6,12,2892.529253,3.461427877,,,,,,,,,,
1035,BS10,1035,7/15/15,,3,1.1,11,1.331719128,Yes,0,7,,,,,,3.5,4.661016949,34.33094111,1.548155206,138,4,,,,,71,142,31348.98944,4.496237399,,,,,,,,,,
1036,BS10,1036,7/15/15,,4,1.9,19,2.300242131,Yes,0,,,,,,,0,0,0,0,1,1,,,,,1,2,270.7849732,2.434225441,,,,,,,,,,
